Customer_ID,Age,Gender,Location,Category,Item_Purchased,Purchase_Amount,Quantity,Payment_Method,Season,Discount_Applied,Promo_Code_Used,Subscription_Status,Shipping_Type,Review_Rating,Previous_Purchases,Frequency_of_Purchases,Purchase_Date
100195,62,Male,Visakhapatnam,Clothing,Jeans,4261.66,3,Credit Card,Spring,No,No,No,Same Day,4.2,9,Weekly,24-11-2025
100196,46,Male,Mumbai,Home Decor,Wall Art,2933.65,2,UPI,Spring,Yes,Yes,No,Standard,4.7,5,Monthly,13-05-2024
100197,23,Female,Chennai,Beauty,Moisturizer,261.04,1,Credit Card,Winter,No,No,No,Standard,5,20,Quarterly,05-05-2024
100198,49,Male,Bhopal,Electronics,Smart Watch,18664.26,2,Debit Card,Summer,Yes,No,Yes,Standard,4.7,44,Quarterly,13-10-2024
100199,59,Female,Nagpur,Books,Biography,1176.98,5,Cash,Spring,No,No,Yes,Standard,4.1,47,Monthly,20-10-2025
100200,40,Female,Patna,Beauty,Shampoo,2388.02,3,Net Banking,Autumn,No,No,No,Express,4.5,12,Quarterly,03-07-2024
100201,67,Female,Bengaluru,Electronics,Tablet,21173.08,4,Net Banking,Autumn,No,No,No,Same Day,5,0,Weekly,10-09-2024
100202,32,Female,Indore,Beauty,Perfume,2818.58,2,Credit Card,Summer,No,No,No,Same Day,4.2,1,Quarterly,15-12-2025
100203,54,Male,Vijayawada,Grocery,Snacks,2381.25,4,Net Banking,Autumn,No,No,Yes,Standard,4.0,30,Monthly,08-09-2025
100204,69,Male,Lucknow,Beauty,Lipstick,2207.43,3,UPI,Spring,Yes,Yes,No,Standard,4.2,0,Monthly,23-04-2024
100205,39,Female,Lucknow,Grocery,Rice,513.84,2,Cash,Winter,No,No,No,Same Day,3.9,12,Quarterly,16-08-2024
100206,62,Female,Vijayawada,Footwear,Running Shoes,904.01,5,Debit Card,Summer,Yes,No,Yes,Same Day,4.9,26,Weekly,23-05-2025
100207,58,Male,Lucknow,Footwear,Boots,3513.77,3,Credit Card,Summer,Yes,Yes,No,Same Day,4.6,7,Weekly,02-01-2024
100208,44,Female,Bhopal,Electronics,Smart Watch,12024.62,4,UPI,Winter,No,No,No,Same Day,4.4,13,Monthly,15-06-2024
100209,24,Male,Lucknow,Books,Novel,632.74,4,Credit Card,Spring,Yes,Yes,No,Same Day,5,1,Quarterly,31-08-2025
100210,28,Male,Mumbai,Books,Novel,994.96,2,Cash,Autumn,Yes,No,No,Same Day,3.7,20,Quarterly,31-10-2024
100211,49,Male,Bengaluru,Beauty,Lipstick,1210.32,4,UPI,Autumn,No,No,Yes,Same Day,3.8,44,Weekly,27-01-2024
100212,25,Female,Bhopal,Beauty,Face Wash,1518.64,3,UPI,Winter,No,No,No,Standard,3.8,2,Quarterly,25-01-2025
100213,35,Male,Delhi,Grocery,Oil,1930.14,1,UPI,Autumn,Yes,Yes,No,Same Day,3.5,8,Monthly,20-07-2025
100214,61,Female,Vijayawada,Electronics,Smart Watch,22633.08,4,Debit Card,Spring,No,No,No,Express,4.6,13,Weekly,29-05-2025
100215,31,Male,Delhi,Footwear,Sneakers,968.86,1,Cash,Summer,Yes,No,No,Same Day,4.6,14,Quarterly,09-03-2024
100216,47,Male,Mysuru,Clothing,Kurta,3144.09,4,UPI,Winter,Yes,Yes,No,Standard,4.7,17,Monthly,03-08-2025
100217,52,Female,Kochi,Clothing,T-Shirt,1688.61,4,Net Banking,Winter,No,No,No,Standard,4.4,3,Yearly,09-02-2024
100218,35,Female,Hyderabad,Sports,Yoga Mat,4584.1,3,Debit Card,Autumn,No,No,No,Express,4.6,1,Weekly,21-08-2024
100219,38,Female,Kochi,Footwear,Boots,4511.37,1,Credit Card,Winter,No,No,No,Standard,4.6,14,Yearly,12-06-2025
100220,43,Male,Surat,Grocery,Rice,2222.46,1,Credit Card,Summer,Yes,No,No,Standard,3.9,5,Weekly,12-09-2024
100221,35,Female,Coimbatore,Electronics,Smart Watch,15102.53,1,UPI,Summer,No,No,Yes,Express,3.7,31,Yearly,23-08-2025
100222,62,Male,Jaipur,Grocery,Coffee,263.14,1,Credit Card,Summer,No,No,Yes,Standard,4.2,24,Monthly,24-11-2025
100223,67,Male,Nagpur,Beauty,Perfume,2752.24,2,Net Banking,Spring,Yes,No,No,Standard,4.2,16,Quarterly,30-12-2025
100224,31,Female,Jaipur,Home Decor,Carpet,4160.02,5,Cash,Spring,No,No,No,Standard,5,11,Quarterly,28-07-2025
100225,58,Female,Ahmedabad,Home Decor,Wall Art,1788.54,3,Credit Card,Summer,Yes,No,No,Same Day,4.3,15,Yearly,07-11-2025
100226,36,Female,Kochi,Grocery,Milk,1130.58,1,Net Banking,Summer,No,No,Yes,Express,3.1,9,Monthly,03-12-2025
100227,53,Male,Jaipur,Books,Science Book,469.61,2,Debit Card,Summer,No,No,No,Same Day,4.8,5,Monthly,29-12-2024
100228,47,Male,Nagpur,Beauty,Perfume,350.3,5,Net Banking,Spring,Yes,Yes,No,Express,3.8,10,Monthly,27-05-2025
100229,27,Male,Visakhapatnam,Clothing,Hoodie,2042.01,5,Cash,Summer,Yes,No,No,Express,4.4,9,Weekly,14-05-2025
100230,18,Female,Ahmedabad,Grocery,Milk,681.58,2,Net Banking,Summer,No,No,No,Express,4.0,10,Weekly,12-05-2024
100231,30,Female,Hyderabad,Sports,Dumbbells,10790.47,5,Credit Card,Spring,Yes,Yes,No,Same Day,5,15,Monthly,11-12-2025
100232,37,Male,Chennai,Grocery,Coffee,2094.84,3,Debit Card,Winter,No,No,Yes,Same Day,4.2,32,Quarterly,20-03-2025
100233,69,Female,Hyderabad,Footwear,Boots,2139.04,2,Credit Card,Spring,Yes,Yes,No,Same Day,3.9,15,Weekly,19-01-2025
100234,60,Male,Hyderabad,Home Decor,Vase,574.94,1,Cash,Winter,No,No,No,Express,4.2,19,Weekly,14-07-2025
100235,58,Male,Jaipur,Home Decor,Carpet,2698.97,1,Net Banking,Autumn,No,No,No,Same Day,4.0,6,Weekly,07-06-2025
100236,56,Male,Ahmedabad,Clothing,Jacket,4241.74,2,Debit Card,Winter,No,No,Yes,Express,4.0,14,Monthly,10-02-2024
100237,60,Male,Mumbai,Books,Biography,2129.27,4,Credit Card,Spring,Yes,Yes,No,Same Day,4.9,15,Quarterly,21-10-2025
100238,70,Male,Bengaluru,Beauty,Moisturizer,2586.3,3,Debit Card,Winter,Yes,Yes,No,Same Day,4.6,9,Weekly,07-04-2024
100239,46,Female,Chennai,Electronics,Laptop,12452.44,3,Credit Card,Spring,Yes,Yes,No,Express,3.8,20,Yearly,07-12-2025
100240,21,Male,Mumbai,Books,Programming Book,1186.06,5,Cash,Winter,Yes,Yes,No,Standard,4.5,5,Yearly,02-01-2025
100241,49,Male,Kochi,Electronics,Camera,13813.76,1,Debit Card,Autumn,No,No,No,Standard,4.0,4,Monthly,16-11-2025
100242,33,Female,Indore,Grocery,Snacks,1726.53,4,Credit Card,Spring,Yes,Yes,No,Standard,3.5,19,Monthly,01-06-2025
100243,38,Male,Lucknow,Books,Programming Book,2432.83,1,Net Banking,Summer,No,No,No,Same Day,3.9,2,Monthly,21-03-2024
100244,38,Male,Nagpur,Books,Programming Book,1926.79,1,UPI,Winter,Yes,Yes,No,Express,3.8,14,Weekly,24-07-2025
100245,50,Male,Coimbatore,Electronics,Laptop,24007.1,3,UPI,Summer,No,No,No,Express,3.8,19,Yearly,03-11-2025
100246,32,Male,Lucknow,Grocery,Milk,1016.82,3,Net Banking,Autumn,No,No,No,Same Day,4.9,3,Weekly,16-02-2024
100247,30,Male,Bhopal,Footwear,Running Shoes,2058.21,2,Debit Card,Spring,Yes,Yes,Yes,Express,4.9,34,Weekly,06-04-2025
100248,18,Male,Patna,Books,Comics,2354.44,5,Cash,Summer,No,No,No,Same Day,4.4,4,Monthly,11-05-2024
100249,50,Female,Kochi,Clothing,Kurta,4907.75,2,Debit Card,Winter,No,No,No,Express,4.7,19,Monthly,21-05-2024
100250,38,Male,Visakhapatnam,Sports,Tennis Racket,3148.78,3,Debit Card,Summer,Yes,No,No,Same Day,4.1,16,Monthly,30-05-2025
100251,55,Female,Patna,Grocery,Milk,857.63,4,UPI,Spring,No,No,Yes,Standard,4.1,30,Weekly,23-07-2024
100252,68,Female,Visakhapatnam,Home Decor,Curtains,4595.49,1,Debit Card,Winter,Yes,Yes,No,Standard,4.3,8,Monthly,24-10-2025
100253,21,Female,Bhopal,Sports,Cricket Bat,5465.54,3,Net Banking,Spring,No,No,No,Standard,4.2,9,Yearly,18-08-2024
100254,30,Female,Coimbatore,Grocery,Snacks,608.08,1,Credit Card,Summer,Yes,No,No,Same Day,3.9,19,Weekly,21-01-2025
100255,34,Male,Lucknow,Electronics,Smart Watch,14326.63,2,UPI,Summer,Yes,Yes,Yes,Express,3.5,24,Quarterly,17-05-2025
100256,29,Male,Surat,Grocery,Rice,566.55,5,Net Banking,Winter,No,No,No,Standard,3.7,10,Quarterly,14-08-2024
100257,51,Female,Patna,Beauty,Perfume,2506.33,1,UPI,Autumn,Yes,No,Yes,Express,4.2,26,Monthly,10-02-2024
100258,36,Male,Surat,Grocery,Tea,2090.85,3,Net Banking,Winter,Yes,Yes,No,Express,4.9,3,Weekly,30-10-2024
100259,52,Male,Chennai,Beauty,Perfume,790.19,2,Cash,Spring,Yes,No,No,Standard,3.4,3,Yearly,24-10-2025
100260,39,Male,Chennai,Clothing,Hoodie,829.62,2,Debit Card,Spring,No,No,No,Same Day,4.0,0,Monthly,21-09-2024
100261,61,Male,Patna,Sports,Dumbbells,866.07,5,UPI,Spring,Yes,Yes,No,Same Day,4.5,12,Weekly,23-10-2024
100262,19,Female,Pune,Home Decor,Vase,3340.77,2,Cash,Autumn,Yes,No,Yes,Same Day,3.8,36,Monthly,01-11-2024
100263,54,Female,Patna,Grocery,Rice,1459.31,1,Debit Card,Summer,Yes,Yes,No,Same Day,4.2,17,Monthly,26-02-2025
100264,30,Male,Pune,Footwear,Sandals,4927.16,5,UPI,Winter,No,No,Yes,Same Day,3.4,47,Weekly,24-10-2024
100265,39,Female,Delhi,Clothing,Jacket,3520.83,2,UPI,Autumn,No,No,Yes,Same Day,4.5,45,Yearly,06-04-2025
100266,69,Female,Kochi,Grocery,Snacks,587.87,3,Credit Card,Summer,Yes,Yes,No,Same Day,4.3,18,Yearly,10-10-2024
100267,47,Female,Indore,Grocery,Oil,1981.96,4,Net Banking,Spring,No,No,No,Standard,4.1,10,Quarterly,23-05-2024
100268,19,Male,Vijayawada,Beauty,Perfume,1820.92,5,Credit Card,Spring,Yes,Yes,No,Same Day,4.0,20,Quarterly,10-07-2025
100269,55,Female,Delhi,Books,Biography,1295.58,5,UPI,Winter,No,No,No,Express,3.5,7,Monthly,10-06-2025
100270,60,Male,Nagpur,Footwear,Running Shoes,6616.8,1,Credit Card,Winter,No,No,Yes,Standard,4.2,44,Weekly,27-09-2024
100271,68,Female,Bhopal,Grocery,Oil,1280.25,4,UPI,Spring,No,No,Yes,Same Day,3.8,21,Quarterly,26-09-2024
100272,22,Female,Bhopal,Footwear,Running Shoes,6827.85,2,Net Banking,Winter,No,No,No,Express,4.9,11,Quarterly,13-05-2025
100273,50,Female,Visakhapatnam,Books,Comics,588.04,2,Debit Card,Spring,Yes,Yes,Yes,Same Day,4.3,16,Weekly,08-05-2025
100274,44,Male,Kolkata,Books,Programming Book,347.07,5,Net Banking,Summer,No,No,Yes,Standard,5,18,Weekly,09-08-2025
100275,43,Male,Jaipur,Footwear,Sneakers,6667.7,2,Cash,Winter,No,No,Yes,Express,4.7,19,Monthly,19-08-2025
100276,47,Male,Kolkata,Footwear,Flip Flops,3082.73,2,UPI,Spring,Yes,Yes,No,Standard,5,8,Yearly,02-06-2024
100277,68,Male,Chennai,Clothing,Jeans,2670.08,2,Net Banking,Spring,No,No,No,Same Day,3.8,19,Quarterly,14-02-2024
100278,42,Female,Vijayawada,Sports,Cricket Bat,9811.76,5,UPI,Winter,No,No,No,Standard,3.7,15,Quarterly,03-05-2025
100279,63,Male,Vijayawada,Beauty,Lipstick,1663.11,5,UPI,Winter,Yes,Yes,Yes,Same Day,4.4,42,Yearly,05-01-2025
100280,45,Female,Mysuru,Clothing,Jeans,1740.02,4,Credit Card,Winter,Yes,No,No,Same Day,5,18,Yearly,02-07-2024
100281,54,Female,Bhopal,Grocery,Snacks,1892.3,1,Credit Card,Winter,No,No,No,Same Day,4.4,8,Yearly,12-12-2024
100282,27,Female,Mysuru,Electronics,Smartphone,13707.55,1,Debit Card,Summer,Yes,Yes,No,Express,4.1,20,Weekly,15-09-2025
100283,51,Female,Mysuru,Electronics,Camera,6149.26,2,Cash,Winter,No,No,No,Standard,4.4,12,Quarterly,18-07-2024
100284,61,Male,Indore,Electronics,Headphones,9785.13,1,Credit Card,Spring,No,No,No,Express,4.9,7,Yearly,27-12-2024
100285,23,Female,Patna,Sports,Dumbbells,11048.1,3,Debit Card,Autumn,Yes,No,No,Standard,3.9,16,Yearly,11-08-2025
100286,36,Female,Mumbai,Electronics,Tablet,21058.84,3,Net Banking,Autumn,Yes,Yes,Yes,Same Day,4.0,40,Yearly,21-01-2025
100287,55,Male,Nagpur,Books,Biography,511.6,1,Cash,Summer,No,No,No,Same Day,3.9,14,Yearly,27-12-2024
100288,65,Female,Chennai,Electronics,Camera,16091.03,2,Cash,Autumn,Yes,Yes,No,Express,3.3,7,Monthly,10-08-2025
100289,30,Male,Kolkata,Home Decor,Curtains,5274.63,2,Credit Card,Summer,No,No,No,Standard,4.4,6,Weekly,02-05-2024
100290,66,Male,Nagpur,Clothing,Hoodie,2170.38,3,Cash,Autumn,No,No,No,Express,3.8,15,Monthly,07-06-2025
100291,45,Female,Patna,Home Decor,Carpet,485.61,3,Cash,Summer,Yes,Yes,Yes,Express,5.0,44,Yearly,19-11-2024
100292,38,Female,Mysuru,Electronics,Laptop,22236.84,2,Net Banking,Autumn,No,No,No,Standard,4.1,12,Quarterly,27-04-2025
100293,41,Female,Bhopal,Grocery,Coffee,843.15,2,Net Banking,Summer,Yes,No,Yes,Same Day,3.8,35,Quarterly,29-08-2024
100294,18,Male,Kochi,Sports,Dumbbells,6395.5,5,Net Banking,Autumn,No,No,Yes,Express,3.4,17,Quarterly,13-09-2024
100295,48,Male,Coimbatore,Electronics,Smart Watch,19891.86,3,Debit Card,Autumn,Yes,No,Yes,Same Day,3.3,18,Quarterly,21-01-2024
100296,59,Male,Jaipur,Sports,Football,4777.22,5,Cash,Winter,Yes,Yes,No,Standard,3.9,19,Yearly,20-09-2025
100297,58,Female,Kochi,Home Decor,Carpet,3898.26,5,Cash,Spring,No,No,No,Standard,4.4,4,Quarterly,30-10-2025
100298,41,Female,Kochi,Home Decor,Wall Art,1253.71,1,Credit Card,Summer,Yes,Yes,No,Same Day,4.5,12,Quarterly,18-12-2025
100299,48,Male,Hyderabad,Clothing,Jeans,3969.2,5,UPI,Spring,Yes,No,Yes,Express,4.0,14,Yearly,12-11-2024
100300,26,Male,Hyderabad,Beauty,Face Wash,298.43,3,Debit Card,Winter,No,No,No,Express,4.1,14,Quarterly,15-07-2025
100301,58,Female,Surat,Books,Biography,1689.52,5,Debit Card,Autumn,Yes,Yes,No,Express,3.3,17,Yearly,11-11-2024
100302,66,Male,Indore,Grocery,Tea,859.55,5,UPI,Winter,Yes,Yes,Yes,Express,4.0,27,Quarterly,10-01-2024
100303,30,Female,Patna,Sports,Yoga Mat,5695.59,2,Credit Card,Winter,No,No,No,Express,4.2,0,Monthly,13-06-2025
100304,44,Male,Chennai,Home Decor,Wall Art,1339.72,3,UPI,Winter,No,No,No,Same Day,4.4,17,Yearly,05-10-2024
100305,29,Male,Jaipur,Books,Biography,855.69,4,UPI,Summer,Yes,Yes,Yes,Standard,4.5,17,Quarterly,06-03-2025
100306,20,Female,Chennai,Home Decor,Carpet,5108.21,2,UPI,Autumn,No,No,No,Express,4.7,14,Weekly,10-07-2025
100307,18,Male,Kolkata,Books,Biography,1115.8,4,Credit Card,Spring,No,No,Yes,Standard,3.4,24,Monthly,29-04-2025
100308,20,Male,Ahmedabad,Sports,Yoga Mat,6189.77,3,Credit Card,Autumn,No,No,No,Standard,4.4,5,Monthly,25-04-2024
100309,55,Male,Bhopal,Beauty,Moisturizer,2409.6,1,UPI,Winter,No,No,Yes,Same Day,3.8,18,Weekly,11-09-2024
100310,66,Male,Bengaluru,Footwear,Running Shoes,2939.76,2,Net Banking,Spring,Yes,No,Yes,Standard,3.9,47,Yearly,26-08-2024
100311,46,Male,Hyderabad,Grocery,Snacks,1785.27,3,Credit Card,Autumn,No,No,No,Standard,3.7,11,Quarterly,09-07-2025
100312,35,Male,Chennai,Books,Biography,1445.06,4,Debit Card,Autumn,Yes,No,No,Same Day,4.2,17,Quarterly,09-04-2025
100313,57,Female,Mysuru,Electronics,Camera,9775.73,1,Net Banking,Winter,No,No,No,Standard,3.6,5,Monthly,19-09-2025
100314,22,Male,Delhi,Home Decor,Wall Art,1318.24,1,Credit Card,Spring,Yes,Yes,No,Express,4.1,10,Monthly,11-04-2024
100315,51,Female,Bengaluru,Electronics,Headphones,12327.08,5,UPI,Spring,No,No,No,Standard,3.6,12,Weekly,24-04-2025
100316,68,Male,Mysuru,Electronics,Tablet,10316.31,1,UPI,Autumn,No,No,No,Standard,3.2,13,Monthly,15-06-2025
100317,60,Male,Vijayawada,Clothing,T-Shirt,3313.96,2,Net Banking,Winter,Yes,Yes,No,Same Day,4.8,17,Quarterly,21-11-2025
100318,53,Female,Surat,Books,Programming Book,1009.4,2,Net Banking,Winter,No,No,No,Express,4.6,5,Quarterly,17-07-2025
100319,56,Male,Vijayawada,Grocery,Coffee,1454.94,4,Net Banking,Autumn,Yes,No,No,Express,4.7,20,Yearly,01-01-2024
100320,18,Female,Kolkata,Electronics,Tablet,9296.46,3,UPI,Autumn,Yes,No,No,Same Day,4.1,16,Monthly,06-04-2024
100321,33,Male,Ahmedabad,Electronics,Smart Watch,21221.48,1,Net Banking,Winter,Yes,No,No,Same Day,4.9,4,Quarterly,09-05-2025
100322,24,Female,Bengaluru,Footwear,Running Shoes,5303.97,5,Cash,Spring,No,No,No,Standard,3.8,18,Quarterly,22-12-2024
100323,32,Male,Bhopal,Sports,Dumbbells,1406.23,5,UPI,Autumn,No,No,No,Same Day,3.8,3,Monthly,05-06-2024
100324,66,Male,Kolkata,Electronics,Camera,13638.71,4,Credit Card,Summer,No,No,No,Express,4.0,12,Weekly,02-05-2025
100325,62,Male,Delhi,Electronics,Headphones,14618.45,2,Cash,Winter,Yes,Yes,No,Same Day,3.6,2,Monthly,05-09-2024
100326,54,Male,Mumbai,Clothing,Jacket,3522.86,4,Debit Card,Autumn,No,No,No,Standard,3.9,10,Quarterly,18-12-2024
100327,69,Female,Mysuru,Electronics,Tablet,7916.37,1,Credit Card,Summer,No,No,Yes,Same Day,3.6,30,Weekly,25-04-2024
100328,70,Female,Hyderabad,Electronics,Smartphone,11865.43,1,Debit Card,Winter,No,No,No,Express,4.8,4,Weekly,05-12-2024
100329,34,Female,Mysuru,Beauty,Shampoo,2243.79,2,UPI,Winter,No,No,Yes,Same Day,4.7,42,Quarterly,23-06-2024
100330,18,Male,Bhopal,Electronics,Tablet,18207.46,3,UPI,Spring,Yes,Yes,Yes,Express,3.9,47,Yearly,24-08-2024
100331,49,Male,Pune,Sports,Tennis Racket,3027.4,4,Net Banking,Spring,No,No,No,Standard,4.2,3,Quarterly,16-05-2025
100332,50,Female,Bengaluru,Sports,Cricket Bat,7808.87,4,UPI,Autumn,Yes,Yes,Yes,Standard,4.8,30,Monthly,15-12-2024
100333,61,Male,Kochi,Sports,Cricket Bat,3492.04,2,Cash,Autumn,No,No,Yes,Same Day,3.9,32,Monthly,30-10-2025
100334,37,Male,Kochi,Footwear,Flip Flops,6972.82,2,Net Banking,Summer,No,No,No,Express,4.7,6,Weekly,24-07-2025
100335,66,Female,Kochi,Clothing,Jeans,4825.38,3,Cash,Autumn,No,No,Yes,Standard,4.2,17,Monthly,27-01-2024
100336,32,Male,Indore,Home Decor,Vase,753.01,4,Credit Card,Winter,No,No,No,Same Day,4.0,7,Quarterly,07-07-2024
100337,66,Male,Ahmedabad,Sports,Dumbbells,11442.22,2,Credit Card,Summer,Yes,Yes,No,Standard,4.8,5,Yearly,23-09-2025
100338,56,Female,Lucknow,Books,Science Book,1136.84,5,Net Banking,Spring,Yes,No,No,Same Day,5,7,Weekly,07-04-2025
100339,43,Male,Patna,Books,Novel,1121.65,1,Credit Card,Autumn,No,No,No,Express,3.9,7,Quarterly,17-04-2025
100340,27,Female,Coimbatore,Footwear,Running Shoes,1269.78,5,UPI,Summer,No,No,Yes,Same Day,4.5,11,Monthly,06-02-2025
100341,63,Male,Coimbatore,Sports,Yoga Mat,1810.01,3,Credit Card,Spring,No,No,No,Standard,4.6,5,Quarterly,28-03-2024
100342,67,Male,Lucknow,Sports,Tennis Racket,7133.51,2,Credit Card,Summer,Yes,Yes,No,Standard,4.6,5,Weekly,05-03-2025
100343,26,Male,Hyderabad,Home Decor,Wall Art,3848.59,3,UPI,Winter,Yes,Yes,No,Express,4.6,14,Weekly,14-09-2025
100344,44,Female,Chennai,Books,Biography,1602.74,1,Credit Card,Autumn,No,No,Yes,Same Day,3.7,50,Monthly,20-02-2024
100345,60,Female,Lucknow,Footwear,Sandals,6498.42,1,UPI,Winter,Yes,No,Yes,Standard,4.4,30,Monthly,11-04-2025
100346,70,Male,Kochi,Grocery,Rice,2139.61,1,Debit Card,Winter,Yes,No,Yes,Standard,4.5,27,Weekly,12-12-2025
100347,21,Male,Vijayawada,Home Decor,Wall Art,4459.45,5,UPI,Winter,Yes,Yes,No,Same Day,3.8,16,Quarterly,13-03-2025
100348,54,Female,Surat,Grocery,Coffee,1877.12,4,Cash,Summer,Yes,Yes,No,Same Day,3.1,19,Monthly,26-12-2025
100349,68,Male,Visakhapatnam,Home Decor,Curtains,4857.52,4,Cash,Spring,No,No,Yes,Express,3.7,9,Monthly,12-01-2024
100350,38,Male,Mumbai,Beauty,Perfume,2120.34,3,Cash,Spring,Yes,Yes,Yes,Standard,4.9,12,Monthly,04-12-2024
100351,59,Male,Nagpur,Grocery,Milk,557.39,4,Net Banking,Autumn,No,No,No,Express,4.3,15,Weekly,17-06-2025
100352,19,Male,Vijayawada,Home Decor,Vase,4207.31,3,UPI,Summer,No,No,No,Express,3.7,10,Weekly,13-12-2024
100353,29,Male,Jaipur,Sports,Tennis Racket,8698.98,3,UPI,Autumn,No,No,No,Express,5,18,Quarterly,07-04-2025
100354,67,Male,Chennai,Home Decor,Curtains,2829.51,1,Cash,Summer,Yes,No,No,Standard,4.7,5,Quarterly,10-05-2025
100355,51,Male,Visakhapatnam,Home Decor,Wall Art,4430.05,4,Cash,Spring,No,No,Yes,Standard,4.1,14,Weekly,07-12-2024
100356,19,Female,Visakhapatnam,Books,Novel,971.98,2,Debit Card,Autumn,No,No,Yes,Same Day,4.3,50,Quarterly,27-03-2025
100357,53,Male,Visakhapatnam,Clothing,Jacket,2941.38,5,Debit Card,Autumn,Yes,No,Yes,Standard,5,25,Monthly,24-06-2024
100358,21,Male,Hyderabad,Clothing,Jacket,2618.31,1,UPI,Winter,No,No,No,Standard,3.9,10,Weekly,12-03-2025
100359,62,Female,Mysuru,Sports,Cricket Bat,4782.99,3,Credit Card,Spring,No,No,No,Express,4.0,18,Yearly,09-04-2024
100360,32,Male,Mysuru,Books,Science Book,830.62,3,Cash,Summer,No,No,No,Same Day,4.1,14,Quarterly,28-11-2024
100361,28,Female,Indore,Books,Programming Book,1609.99,2,Net Banking,Spring,Yes,Yes,Yes,Express,4.6,38,Quarterly,23-07-2025
100362,33,Male,Patna,Clothing,Jacket,1215.59,4,Cash,Spring,No,No,No,Express,3.4,12,Monthly,11-12-2025
100363,33,Male,Chennai,Sports,Dumbbells,9080.91,5,Cash,Spring,No,No,No,Same Day,3.8,10,Weekly,31-03-2025
100364,61,Female,Lucknow,Footwear,Boots,3814.06,1,UPI,Summer,No,No,No,Standard,3.9,2,Weekly,30-05-2024
100365,46,Male,Visakhapatnam,Footwear,Running Shoes,4993.56,3,Debit Card,Autumn,No,No,No,Express,4.0,12,Weekly,19-08-2025
100366,36,Male,Indore,Electronics,Headphones,23021.51,1,UPI,Autumn,No,No,No,Standard,3.1,12,Quarterly,01-02-2024
100367,63,Female,Bhopal,Beauty,Moisturizer,1268.38,5,Credit Card,Summer,No,No,No,Express,4.6,12,Quarterly,03-03-2025
100368,19,Male,Nagpur,Footwear,Boots,4844.94,2,UPI,Summer,Yes,Yes,No,Same Day,4.7,4,Yearly,11-04-2025
100369,42,Female,Kolkata,Sports,Tennis Racket,2880.86,5,UPI,Winter,Yes,No,Yes,Same Day,4.2,40,Yearly,13-07-2025
100370,41,Male,Vijayawada,Grocery,Rice,1307.53,1,Credit Card,Autumn,No,No,No,Express,4.8,18,Weekly,19-06-2025
100371,52,Female,Mysuru,Clothing,Jeans,737.48,3,Net Banking,Spring,No,No,No,Express,3.2,2,Quarterly,07-03-2025
100372,56,Female,Vijayawada,Grocery,Coffee,799.02,4,Net Banking,Summer,No,No,Yes,Same Day,4.5,10,Weekly,03-11-2025
100373,68,Female,Ahmedabad,Home Decor,Vase,1055.47,3,Debit Card,Autumn,Yes,Yes,Yes,Standard,4.2,39,Monthly,05-11-2025
100374,33,Female,Pune,Books,Science Book,2048.59,1,Debit Card,Spring,No,No,No,Standard,3.5,8,Monthly,22-05-2025
100375,28,Male,Vijayawada,Sports,Dumbbells,9024.84,3,UPI,Autumn,No,No,Yes,Standard,4.7,36,Yearly,04-11-2024
100376,27,Female,Hyderabad,Books,Comics,899.78,4,Cash,Autumn,No,No,Yes,Same Day,4.4,32,Weekly,09-04-2024
100377,39,Female,Ahmedabad,Grocery,Tea,2045.33,3,Net Banking,Winter,No,No,No,Express,4.3,20,Monthly,16-06-2025
100378,18,Male,Hyderabad,Grocery,Milk,1145.87,5,UPI,Winter,Yes,Yes,No,Express,3.4,5,Monthly,17-10-2024
100379,60,Male,Mysuru,Home Decor,Curtains,3937.07,1,UPI,Summer,Yes,No,Yes,Express,3.6,47,Monthly,23-04-2024
100380,58,Female,Ahmedabad,Footwear,Boots,5546.96,3,Debit Card,Summer,No,No,Yes,Standard,3.3,50,Quarterly,04-03-2024
100381,29,Female,Chennai,Sports,Dumbbells,6307.28,2,Net Banking,Winter,Yes,No,Yes,Standard,4.1,11,Yearly,11-08-2024
100382,64,Female,Coimbatore,Clothing,Kurta,584.44,4,Credit Card,Spring,Yes,Yes,No,Standard,4.0,3,Yearly,29-09-2024
100383,67,Female,Nagpur,Footwear,Boots,3447.16,1,Net Banking,Summer,Yes,No,No,Standard,3.6,18,Yearly,04-05-2024
100384,59,Male,Indore,Grocery,Coffee,1429.64,3,UPI,Winter,Yes,No,No,Express,4.7,12,Monthly,29-06-2024
100385,24,Female,Nagpur,Electronics,Smart Watch,6697.25,4,Credit Card,Summer,No,No,No,Standard,4.5,9,Monthly,15-05-2025
100386,69,Female,Hyderabad,Sports,Football,1214.88,1,Debit Card,Spring,Yes,Yes,No,Express,4.9,20,Weekly,04-08-2024
100387,65,Male,Nagpur,Books,Comics,1721.12,4,Net Banking,Spring,Yes,Yes,Yes,Standard,4.1,45,Monthly,09-10-2025
100388,28,Male,Mumbai,Electronics,Tablet,7283.59,5,Net Banking,Summer,No,No,No,Standard,3.9,3,Monthly,12-03-2025
100389,52,Male,Lucknow,Grocery,Milk,2123.78,2,UPI,Summer,Yes,Yes,No,Express,4.6,10,Yearly,21-06-2024
100390,20,Male,Mumbai,Grocery,Snacks,2019.42,5,Cash,Summer,No,No,Yes,Standard,4.4,23,Yearly,23-03-2024
